run_number,bias_V,offset,n_events,board_number,bond,energy,time,isTrack,power_mode,temperature,Multilayer_setup,Good run,Comment
3432,315,15,5000,37,bb,5,ven. 15 mars 2024 07:30:33 UTC,TRUE,i1,2308,FALSE,TRUE,
3433,315,15,5000,37,bb,5,ven. 15 mars 2024 07:31:23 UTC,TRUE,i1,2306,FALSE,TRUE,
3434,315,15,5000,37,bb,5,ven. 15 mars 2024 07:32:14 UTC,TRUE,i1,2311,FALSE,TRUE,
3435,315,15,5000,37,bb,5,ven. 15 mars 2024 07:33:04 UTC,TRUE,i1,2304,FALSE,TRUE,
3436,315,15,5000,37,bb,5,ven. 15 mars 2024 07:33:55 UTC,TRUE,i1,2304,FALSE,TRUE,
3437,315,15,5000,37,bb,5,ven. 15 mars 2024 07:34:45 UTC,TRUE,i1,2305,FALSE,TRUE,
3438,315,15,5000,37,bb,5,ven. 15 mars 2024 07:35:37 UTC,TRUE,i1,2308,FALSE,TRUE,
3439,315,15,5000,37,bb,5,ven. 15 mars 2024 07:36:28 UTC,TRUE,i1,2305,FALSE,TRUE,
3440,315,15,5000,37,bb,5,ven. 15 mars 2024 07:37:19 UTC,TRUE,i1,2305,FALSE,TRUE,
3441,315,15,5000,37,bb,5,ven. 15 mars 2024 07:38:10 UTC,TRUE,i1,2307,FALSE,TRUE,
3442,315,15,5000,37,bb,5,ven. 15 mars 2024 07:38:59 UTC,TRUE,i1,2307,FALSE,TRUE,
3443,315,15,5000,37,bb,5,ven. 15 mars 2024 07:39:51 UTC,TRUE,i1,2308,FALSE,TRUE,
3444,315,15,5000,37,bb,5,ven. 15 mars 2024 07:40:41 UTC,TRUE,i1,2309,FALSE,TRUE,
3445,315,15,5000,37,bb,5,ven. 15 mars 2024 07:41:31 UTC,TRUE,i1,2310,FALSE,TRUE,
3446,315,15,5000,37,bb,5,ven. 15 mars 2024 07:42:22 UTC,TRUE,i1,2309,FALSE,TRUE,
3447,315,15,5000,37,bb,5,ven. 15 mars 2024 07:43:17 UTC,TRUE,i1,2306,FALSE,TRUE,
3448,315,15,5000,37,bb,5,ven. 15 mars 2024 07:44:06 UTC,TRUE,i1,2307,FALSE,TRUE,
3449,315,15,5000,37,bb,5,ven. 15 mars 2024 07:44:58 UTC,TRUE,i1,2304,FALSE,TRUE,
3450,315,15,5000,37,bb,5,ven. 15 mars 2024 07:45:49 UTC,TRUE,i1,2306,FALSE,TRUE,
3451,315,15,5000,37,bb,5,ven. 15 mars 2024 07:46:39 UTC,TRUE,i1,2310,FALSE,TRUE,
3452,315,15,5000,37,bb,5,ven. 15 mars 2024 07:47:29 UTC,TRUE,i1,2307,FALSE,TRUE,
3453,315,15,5000,37,bb,5,ven. 15 mars 2024 07:48:20 UTC,TRUE,i1,2308,FALSE,TRUE,
3454,315,15,5000,37,bb,5,ven. 15 mars 2024 07:49:10 UTC,TRUE,i1,2305,FALSE,TRUE,
3455,315,15,5000,37,bb,5,ven. 15 mars 2024 07:50:00 UTC,TRUE,i1,2307,FALSE,TRUE,
3456,315,15,5000,37,bb,5,ven. 15 mars 2024 07:50:51 UTC,TRUE,i1,2305,FALSE,TRUE,
3457,315,15,5000,37,bb,5,ven. 15 mars 2024 07:51:42 UTC,TRUE,i1,2307,FALSE,TRUE,
3458,315,15,5000,37,bb,5,ven. 15 mars 2024 07:52:34 UTC,TRUE,i1,2308,FALSE,TRUE,
3459,315,15,5000,37,bb,5,ven. 15 mars 2024 07:53:26 UTC,TRUE,i1,2303,FALSE,TRUE,
3460,315,15,5000,37,bb,5,ven. 15 mars 2024 07:54:18 UTC,TRUE,i1,2308,FALSE,TRUE,
3461,315,15,5000,37,bb,5,ven. 15 mars 2024 07:55:08 UTC,TRUE,i1,2308,FALSE,TRUE,
3462,315,15,5000,37,bb,5,ven. 15 mars 2024 07:55:59 UTC,TRUE,i1,2307,FALSE,TRUE,
3463,315,15,5000,37,bb,5,ven. 15 mars 2024 07:56:51 UTC,TRUE,i1,2307,FALSE,TRUE,
3464,315,15,5000,37,bb,5,ven. 15 mars 2024 07:57:41 UTC,TRUE,i1,2307,FALSE,TRUE,
3465,315,15,5000,37,bb,5,ven. 15 mars 2024 07:58:32 UTC,TRUE,i1,2306,FALSE,TRUE,
3466,315,15,5000,37,bb,5,ven. 15 mars 2024 07:59:23 UTC,TRUE,i1,2302,FALSE,TRUE,
3467,315,15,5000,37,bb,5,ven. 15 mars 2024 08:00:14 UTC,TRUE,i1,2306,FALSE,TRUE,
3468,315,15,5000,37,bb,5,ven. 15 mars 2024 08:01:04 UTC,TRUE,i1,2308,FALSE,TRUE,
3469,315,15,5000,37,bb,5,ven. 15 mars 2024 08:01:54 UTC,TRUE,i1,2304,FALSE,TRUE,
3470,315,15,5000,37,bb,5,ven. 15 mars 2024 08:02:45 UTC,TRUE,i1,2310,FALSE,TRUE,
3471,315,15,5000,37,bb,5,ven. 15 mars 2024 08:03:35 UTC,TRUE,i1,2308,FALSE,TRUE,
3472,315,15,5000,37,bb,5,ven. 15 mars 2024 08:04:25 UTC,TRUE,i1,2306,FALSE,TRUE,
3473,315,15,5000,37,bb,5,ven. 15 mars 2024 08:05:16 UTC,TRUE,i1,2305,FALSE,TRUE,
3474,315,15,5000,37,bb,5,ven. 15 mars 2024 08:06:06 UTC,TRUE,i1,2307,FALSE,TRUE,
3475,315,15,5000,37,bb,5,ven. 15 mars 2024 08:06:56 UTC,TRUE,i1,2309,FALSE,TRUE,
3476,315,15,5000,37,bb,5,ven. 15 mars 2024 08:07:45 UTC,TRUE,i1,2304,FALSE,TRUE,
3477,315,15,5000,37,bb,5,ven. 15 mars 2024 08:08:36 UTC,TRUE,i1,2308,FALSE,TRUE,
3478,315,15,5000,37,bb,5,ven. 15 mars 2024 08:09:28 UTC,TRUE,i1,2305,FALSE,TRUE,
3479,315,15,5000,37,bb,5,ven. 15 mars 2024 08:10:18 UTC,TRUE,i1,2307,FALSE,TRUE,
3480,315,15,5000,37,bb,5,ven. 15 mars 2024 08:11:08 UTC,TRUE,i1,2311,FALSE,TRUE,
3481,315,15,5000,37,bb,5,ven. 15 mars 2024 08:11:59 UTC,TRUE,i1,2308,FALSE,TRUE,
3482,315,15,5000,37,bb,5,ven. 15 mars 2024 08:12:49 UTC,TRUE,i1,2304,FALSE,TRUE,
3483,315,15,5000,37,bb,5,ven. 15 mars 2024 08:13:41 UTC,TRUE,i1,2304,FALSE,TRUE,
3484,315,15,5000,37,bb,5,ven. 15 mars 2024 08:14:32 UTC,TRUE,i1,2307,FALSE,TRUE,
3485,315,15,5000,37,bb,5,ven. 15 mars 2024 08:15:23 UTC,TRUE,i1,2305,FALSE,TRUE,
3486,315,15,5000,37,bb,5,ven. 15 mars 2024 08:16:14 UTC,TRUE,i1,2305,FALSE,TRUE,
3487,315,15,5000,37,bb,5,ven. 15 mars 2024 08:17:05 UTC,TRUE,i1,2305,FALSE,TRUE,
3488,315,15,5000,37,bb,5,ven. 15 mars 2024 08:17:56 UTC,TRUE,i1,2302,FALSE,TRUE,
3489,315,15,5000,37,bb,5,ven. 15 mars 2024 08:18:46 UTC,TRUE,i1,2308,FALSE,TRUE,
3490,315,15,5000,37,bb,5,ven. 15 mars 2024 08:19:37 UTC,TRUE,i1,2308,FALSE,TRUE,
3491,315,15,5000,37,bb,5,ven. 15 mars 2024 08:20:29 UTC,TRUE,i1,2310,FALSE,TRUE,
3492,315,15,5000,37,bb,5,ven. 15 mars 2024 08:21:20 UTC,TRUE,i1,2309,FALSE,TRUE,
3493,315,15,5000,37,bb,5,ven. 15 mars 2024 08:22:10 UTC,TRUE,i1,2302,FALSE,TRUE,
3494,315,15,5000,37,bb,5,ven. 15 mars 2024 08:23:04 UTC,TRUE,i1,2307,FALSE,TRUE,
3495,315,15,5000,37,bb,5,ven. 15 mars 2024 08:23:54 UTC,TRUE,i1,2305,FALSE,TRUE,
3496,315,15,5000,37,bb,5,ven. 15 mars 2024 08:24:46 UTC,TRUE,i1,2308,FALSE,TRUE,
3497,315,15,5000,37,bb,5,ven. 15 mars 2024 08:25:38 UTC,TRUE,i1,2305,FALSE,TRUE,
3498,315,15,5000,37,bb,5,ven. 15 mars 2024 08:26:30 UTC,TRUE,i1,2306,FALSE,TRUE,
3499,315,15,5000,37,bb,5,ven. 15 mars 2024 08:27:21 UTC,TRUE,i1,2307,FALSE,TRUE,
3500,315,15,5000,37,bb,5,ven. 15 mars 2024 08:28:12 UTC,TRUE,i1,2308,FALSE,TRUE,
3501,315,15,5000,37,bb,5,ven. 15 mars 2024 08:29:03 UTC,TRUE,i1,2308,FALSE,TRUE,
3502,315,15,5000,37,bb,5,ven. 15 mars 2024 08:29:53 UTC,TRUE,i1,2304,FALSE,TRUE,
3503,315,15,5000,37,bb,5,ven. 15 mars 2024 08:30:44 UTC,TRUE,i1,2308,FALSE,TRUE,
3504,315,15,5000,37,bb,5,ven. 15 mars 2024 08:31:36 UTC,TRUE,i1,2309,FALSE,TRUE,
3505,315,15,5000,37,bb,5,ven. 15 mars 2024 08:32:26 UTC,TRUE,i1,2304,FALSE,TRUE,
3506,315,15,5000,37,bb,5,ven. 15 mars 2024 08:33:16 UTC,TRUE,i1,2312,FALSE,TRUE,
3507,315,15,5000,37,bb,5,ven. 15 mars 2024 08:34:05 UTC,TRUE,i1,2308,FALSE,TRUE,
3508,315,15,5000,37,bb,5,ven. 15 mars 2024 08:34:55 UTC,TRUE,i1,2307,FALSE,TRUE,
3509,315,15,5000,37,bb,5,ven. 15 mars 2024 08:35:46 UTC,TRUE,i1,2305,FALSE,TRUE,
3510,315,15,5000,37,bb,5,ven. 15 mars 2024 08:36:37 UTC,TRUE,i1,2302,FALSE,TRUE,
3511,315,15,5000,37,bb,5,ven. 15 mars 2024 08:37:29 UTC,TRUE,i1,2303,FALSE,TRUE,
3512,315,15,5000,37,bb,5,ven. 15 mars 2024 08:38:21 UTC,TRUE,i1,2304,FALSE,TRUE,
3513,315,15,5000,37,bb,5,ven. 15 mars 2024 08:39:11 UTC,TRUE,i1,2306,FALSE,TRUE,
3514,315,15,5000,37,bb,5,ven. 15 mars 2024 08:40:02 UTC,TRUE,i1,2307,FALSE,TRUE,
3515,315,15,5000,37,bb,5,ven. 15 mars 2024 08:40:54 UTC,TRUE,i1,2308,FALSE,TRUE,
3516,315,15,5000,37,bb,5,ven. 15 mars 2024 08:41:44 UTC,TRUE,i1,2308,FALSE,TRUE,
3517,315,15,5000,37,bb,5,ven. 15 mars 2024 08:42:34 UTC,TRUE,i1,2305,FALSE,TRUE,
3518,315,15,5000,37,bb,5,ven. 15 mars 2024 08:43:24 UTC,TRUE,i1,2312,FALSE,TRUE,
3519,315,15,5000,37,bb,5,ven. 15 mars 2024 08:44:14 UTC,TRUE,i1,2308,FALSE,TRUE,
3520,315,15,5000,37,bb,5,ven. 15 mars 2024 08:45:05 UTC,TRUE,i1,2308,FALSE,TRUE,
3521,315,15,5000,37,bb,5,ven. 15 mars 2024 08:45:55 UTC,TRUE,i1,2311,FALSE,TRUE,
3522,315,15,5000,37,bb,5,ven. 15 mars 2024 08:46:46 UTC,TRUE,i1,2309,FALSE,TRUE,
3523,315,15,5000,37,bb,5,ven. 15 mars 2024 08:47:37 UTC,TRUE,i1,2306,FALSE,TRUE,
3524,315,15,5000,37,bb,5,ven. 15 mars 2024 08:48:27 UTC,TRUE,i1,2309,FALSE,TRUE,
3525,315,15,5000,37,bb,5,ven. 15 mars 2024 08:49:17 UTC,TRUE,i1,2309,FALSE,TRUE,
3526,315,15,5000,37,bb,5,ven. 15 mars 2024 08:50:07 UTC,TRUE,i1,2311,FALSE,TRUE,
3527,315,15,5000,37,bb,5,ven. 15 mars 2024 08:50:57 UTC,TRUE,i1,2309,FALSE,TRUE,
3528,315,15,5000,37,bb,5,ven. 15 mars 2024 08:51:48 UTC,TRUE,i1,2308,FALSE,TRUE,
3529,315,15,5000,37,bb,5,ven. 15 mars 2024 08:52:38 UTC,TRUE,i1,2309,FALSE,TRUE,
3530,315,15,5000,37,bb,5,ven. 15 mars 2024 08:53:30 UTC,TRUE,i1,2308,FALSE,TRUE,
3531,315,15,5000,37,bb,5,ven. 15 mars 2024 08:54:20 UTC,TRUE,i1,2311,FALSE,TRUE,
3532,315,15,5000,37,bb,5,ven. 15 mars 2024 08:55:10 UTC,TRUE,i1,2306,FALSE,TRUE,
3533,315,15,5000,37,bb,5,ven. 15 mars 2024 08:56:01 UTC,TRUE,i1,2308,FALSE,TRUE,
3534,315,15,5000,37,bb,5,ven. 15 mars 2024 08:56:52 UTC,TRUE,i1,2310,FALSE,TRUE,
3535,315,15,5000,37,bb,5,ven. 15 mars 2024 08:57:44 UTC,TRUE,i1,2305,FALSE,TRUE,
3536,315,15,5000,37,bb,5,ven. 15 mars 2024 08:58:37 UTC,TRUE,i1,2311,FALSE,TRUE,
3537,315,15,5000,37,bb,5,ven. 15 mars 2024 08:59:28 UTC,TRUE,i1,2308,FALSE,TRUE,
3538,315,15,5000,37,bb,5,ven. 15 mars 2024 09:00:20 UTC,TRUE,i1,2308,FALSE,TRUE,
3539,315,15,5000,37,bb,5,ven. 15 mars 2024 09:01:13 UTC,TRUE,i1,2312,FALSE,TRUE,
3540,315,15,5000,37,bb,5,ven. 15 mars 2024 09:02:04 UTC,TRUE,i1,2305,FALSE,TRUE,
3541,315,15,5000,37,bb,5,ven. 15 mars 2024 09:02:55 UTC,TRUE,i1,2304,FALSE,TRUE,
3542,315,15,5000,37,bb,5,ven. 15 mars 2024 09:03:46 UTC,TRUE,i1,2306,FALSE,TRUE,
3543,315,15,5000,37,bb,5,ven. 15 mars 2024 09:04:36 UTC,TRUE,i1,2312,FALSE,TRUE,
3544,315,15,5000,37,bb,5,ven. 15 mars 2024 09:05:26 UTC,TRUE,i1,2307,FALSE,TRUE,
3545,315,15,5000,37,bb,5,ven. 15 mars 2024 09:06:17 UTC,TRUE,i1,2308,FALSE,TRUE,
3546,315,15,5000,37,bb,5,ven. 15 mars 2024 09:07:08 UTC,TRUE,i1,2308,FALSE,TRUE,
3547,315,15,5000,37,bb,5,ven. 15 mars 2024 09:07:59 UTC,TRUE,i1,2310,FALSE,TRUE,
3548,315,15,5000,37,bb,5,ven. 15 mars 2024 09:08:49 UTC,TRUE,i1,2311,FALSE,TRUE,
3549,315,15,5000,37,bb,5,ven. 15 mars 2024 09:09:40 UTC,TRUE,i1,2308,FALSE,TRUE,
3550,315,15,5000,37,bb,5,ven. 15 mars 2024 09:10:31 UTC,TRUE,i1,2308,FALSE,TRUE,
3551,315,15,5000,37,bb,5,ven. 15 mars 2024 09:11:21 UTC,TRUE,i1,2308,FALSE,TRUE,
3552,315,15,5000,37,bb,5,ven. 15 mars 2024 09:12:11 UTC,TRUE,i1,2308,FALSE,TRUE,
3553,315,15,5000,37,bb,5,ven. 15 mars 2024 09:13:02 UTC,TRUE,i1,2308,FALSE,TRUE,
3554,315,15,5000,37,bb,5,ven. 15 mars 2024 09:13:54 UTC,TRUE,i1,2306,FALSE,TRUE,
3555,315,15,5000,37,bb,5,ven. 15 mars 2024 09:14:44 UTC,TRUE,i1,2308,FALSE,TRUE,
3556,315,15,5000,37,bb,5,ven. 15 mars 2024 09:15:38 UTC,TRUE,i1,2308,FALSE,TRUE,
3557,315,15,5000,37,bb,5,ven. 15 mars 2024 09:16:28 UTC,TRUE,i1,2308,FALSE,TRUE,
3558,315,15,5000,37,bb,5,ven. 15 mars 2024 09:17:19 UTC,TRUE,i1,2308,FALSE,TRUE,
3559,315,15,5000,37,bb,5,ven. 15 mars 2024 09:18:10 UTC,TRUE,i1,2306,FALSE,TRUE,
3560,315,15,5000,37,bb,5,ven. 15 mars 2024 09:19:01 UTC,TRUE,i1,2310,FALSE,TRUE,
3561,315,15,5000,37,bb,5,ven. 15 mars 2024 09:19:51 UTC,TRUE,i1,2308,FALSE,TRUE,
3562,315,15,5000,37,bb,5,ven. 15 mars 2024 09:20:42 UTC,TRUE,i1,2311,FALSE,TRUE,
3563,315,15,5000,37,bb,5,ven. 15 mars 2024 09:21:30 UTC,TRUE,i1,2310,FALSE,TRUE,
3564,315,15,5000,37,bb,5,ven. 15 mars 2024 09:22:25 UTC,TRUE,i1,2306,FALSE,TRUE,
3565,315,15,5000,37,bb,5,ven. 15 mars 2024 09:23:15 UTC,TRUE,i1,2312,FALSE,TRUE,
3566,315,15,5000,37,bb,5,ven. 15 mars 2024 09:24:04 UTC,TRUE,i1,2311,FALSE,TRUE,
3567,315,15,5000,37,bb,5,ven. 15 mars 2024 09:24:55 UTC,TRUE,i1,2307,FALSE,TRUE,
3568,315,15,5000,37,bb,5,ven. 15 mars 2024 09:25:46 UTC,TRUE,i1,2306,FALSE,TRUE,
3569,315,15,5000,37,bb,5,ven. 15 mars 2024 09:26:36 UTC,TRUE,i1,2309,FALSE,TRUE,
3570,315,15,5000,37,bb,5,ven. 15 mars 2024 09:27:29 UTC,TRUE,i1,2310,FALSE,TRUE,
3571,315,15,5000,37,bb,5,ven. 15 mars 2024 09:28:21 UTC,TRUE,i1,2304,FALSE,TRUE,
3572,315,15,5000,37,bb,5,ven. 15 mars 2024 09:29:13 UTC,TRUE,i1,2309,FALSE,TRUE,
3573,315,15,5000,37,bb,5,ven. 15 mars 2024 09:30:04 UTC,TRUE,i1,2308,FALSE,TRUE,
3574,315,15,5000,37,bb,5,ven. 15 mars 2024 09:30:55 UTC,TRUE,i1,2311,FALSE,TRUE,
3575,315,15,5000,37,bb,5,ven. 15 mars 2024 09:31:47 UTC,TRUE,i1,2308,FALSE,TRUE,
3576,315,15,5000,37,bb,5,ven. 15 mars 2024 09:32:39 UTC,TRUE,i1,2308,FALSE,TRUE,
3577,315,15,5000,37,bb,5,ven. 15 mars 2024 09:33:29 UTC,TRUE,i1,2307,FALSE,TRUE,
3578,315,15,5000,37,bb,5,ven. 15 mars 2024 09:34:19 UTC,TRUE,i1,2308,FALSE,TRUE,
3579,315,15,5000,37,bb,5,ven. 15 mars 2024 09:35:09 UTC,TRUE,i1,2309,FALSE,TRUE,
3580,315,15,5000,37,bb,5,ven. 15 mars 2024 09:36:01 UTC,TRUE,i1,2308,FALSE,TRUE,
3581,315,15,5000,37,bb,5,ven. 15 mars 2024 09:36:52 UTC,TRUE,i1,2307,FALSE,TRUE,
3582,315,15,5000,37,bb,5,ven. 15 mars 2024 09:37:42 UTC,TRUE,i1,2308,FALSE,TRUE,
3583,315,15,5000,37,bb,5,ven. 15 mars 2024 09:38:34 UTC,TRUE,i1,2308,FALSE,TRUE,
3584,315,15,5000,37,bb,5,ven. 15 mars 2024 09:39:25 UTC,TRUE,i1,2306,FALSE,TRUE,
3585,315,15,5000,37,bb,5,ven. 15 mars 2024 09:40:19 UTC,TRUE,i1,2310,FALSE,TRUE,
3586,315,15,5000,37,bb,5,ven. 15 mars 2024 09:41:08 UTC,TRUE,i1,2310,FALSE,TRUE,
3587,315,15,5000,37,bb,5,ven. 15 mars 2024 09:41:58 UTC,TRUE,i1,2311,FALSE,TRUE,
3588,315,15,5000,37,bb,5,ven. 15 mars 2024 09:42:49 UTC,TRUE,i1,2306,FALSE,TRUE,
3589,315,15,5000,37,bb,5,ven. 15 mars 2024 09:43:40 UTC,TRUE,i1,2308,FALSE,TRUE,
3590,315,15,5000,37,bb,5,ven. 15 mars 2024 09:44:33 UTC,TRUE,i1,2308,FALSE,TRUE,
3591,315,15,5000,37,bb,5,ven. 15 mars 2024 09:45:28 UTC,TRUE,i1,2309,FALSE,TRUE,
3592,315,15,5000,37,bb,5,ven. 15 mars 2024 09:46:17 UTC,TRUE,i1,2308,FALSE,TRUE,
3593,315,15,5000,37,bb,5,ven. 15 mars 2024 09:47:08 UTC,TRUE,i1,2310,FALSE,TRUE,
3594,315,15,5000,37,bb,5,ven. 15 mars 2024 09:47:59 UTC,TRUE,i1,2308,FALSE,TRUE,
3595,315,15,5000,37,bb,5,ven. 15 mars 2024 09:48:50 UTC,TRUE,i1,2310,FALSE,TRUE,
3596,315,15,5000,37,bb,5,ven. 15 mars 2024 09:49:41 UTC,TRUE,i1,2308,FALSE,TRUE,
3597,315,15,5000,37,bb,5,ven. 15 mars 2024 09:50:33 UTC,TRUE,i1,2309,FALSE,TRUE,
3598,315,15,5000,37,bb,5,ven. 15 mars 2024 09:51:25 UTC,TRUE,i1,2308,FALSE,TRUE,
3599,315,15,5000,37,bb,5,ven. 15 mars 2024 09:52:16 UTC,TRUE,i1,2308,FALSE,TRUE,
3600,315,15,5000,37,bb,5,ven. 15 mars 2024 09:53:08 UTC,TRUE,i1,2306,FALSE,TRUE,
3601,315,15,5000,37,bb,5,ven. 15 mars 2024 09:54:00 UTC,TRUE,i1,2308,FALSE,TRUE,
3602,315,15,5000,37,bb,5,ven. 15 mars 2024 09:54:50 UTC,TRUE,i1,2309,FALSE,TRUE,
3603,315,15,5000,37,bb,5,ven. 15 mars 2024 09:55:42 UTC,TRUE,i1,2306,FALSE,TRUE,
3604,315,15,5000,37,bb,5,ven. 15 mars 2024 09:56:33 UTC,TRUE,i1,2308,FALSE,TRUE,
3605,315,15,5000,37,bb,5,ven. 15 mars 2024 09:57:24 UTC,TRUE,i1,2305,FALSE,TRUE,
3606,315,15,5000,37,bb,5,ven. 15 mars 2024 09:58:15 UTC,TRUE,i1,2310,FALSE,TRUE,
3607,315,15,5000,37,bb,5,ven. 15 mars 2024 09:59:06 UTC,TRUE,i1,2307,FALSE,TRUE,
3608,315,15,5000,37,bb,5,ven. 15 mars 2024 09:59:57 UTC,TRUE,i1,2308,FALSE,TRUE,
3609,315,15,5000,37,bb,5,ven. 15 mars 2024 10:00:49 UTC,TRUE,i1,2309,FALSE,TRUE,
3610,315,15,5000,37,bb,5,ven. 15 mars 2024 10:01:40 UTC,TRUE,i1,2308,FALSE,TRUE,
3611,315,15,5000,37,bb,5,ven. 15 mars 2024 10:02:32 UTC,TRUE,i1,2308,FALSE,TRUE,
3612,315,15,5000,37,bb,5,ven. 15 mars 2024 10:03:22 UTC,TRUE,i1,2307,FALSE,TRUE,
3613,315,15,5000,37,bb,5,ven. 15 mars 2024 10:04:12 UTC,TRUE,i1,2307,FALSE,TRUE,
3614,315,15,5000,37,bb,5,ven. 15 mars 2024 10:05:03 UTC,TRUE,i1,2308,FALSE,TRUE,
3615,315,15,5000,37,bb,5,ven. 15 mars 2024 10:05:53 UTC,TRUE,i1,2308,FALSE,TRUE,
3616,315,15,5000,37,bb,5,ven. 15 mars 2024 10:06:45 UTC,TRUE,i1,2304,FALSE,TRUE,
3617,315,15,5000,37,bb,5,ven. 15 mars 2024 10:07:36 UTC,TRUE,i1,2308,FALSE,TRUE,
3618,315,15,5000,37,bb,5,ven. 15 mars 2024 10:08:27 UTC,TRUE,i1,2306,FALSE,TRUE,
3619,315,15,5000,37,bb,5,ven. 15 mars 2024 10:09:18 UTC,TRUE,i1,2306,FALSE,TRUE,
3620,315,15,5000,37,bb,5,ven. 15 mars 2024 10:10:09 UTC,TRUE,i1,2305,FALSE,TRUE,
3621,315,15,5000,37,bb,5,ven. 15 mars 2024 10:11:01 UTC,TRUE,i1,2310,FALSE,TRUE,
3622,315,15,5000,37,bb,5,ven. 15 mars 2024 10:11:53 UTC,TRUE,i1,2311,FALSE,TRUE,
3623,315,15,5000,37,bb,5,ven. 15 mars 2024 10:12:43 UTC,TRUE,i1,2308,FALSE,TRUE,
3624,315,15,5000,37,bb,5,ven. 15 mars 2024 10:13:34 UTC,TRUE,i1,2308,FALSE,TRUE,
3625,315,15,5000,37,bb,5,ven. 15 mars 2024 10:14:25 UTC,TRUE,i1,2309,FALSE,TRUE,
3626,315,15,5000,37,bb,5,ven. 15 mars 2024 10:15:18 UTC,TRUE,i1,2306,FALSE,TRUE,
3627,315,15,5000,37,bb,5,ven. 15 mars 2024 10:16:10 UTC,TRUE,i1,2310,FALSE,TRUE,
3628,315,15,5000,37,bb,5,ven. 15 mars 2024 10:17:04 UTC,TRUE,i1,2309,FALSE,TRUE,
3629,315,15,5000,37,bb,5,ven. 15 mars 2024 10:17:53 UTC,TRUE,i1,2305,FALSE,TRUE,
3630,315,15,5000,37,bb,5,ven. 15 mars 2024 10:18:45 UTC,TRUE,i1,2307,FALSE,TRUE,
3631,315,15,5000,37,bb,5,ven. 15 mars 2024 10:19:36 UTC,TRUE,i1,2310,FALSE,TRUE,
3632,315,15,5000,37,bb,5,ven. 15 mars 2024 10:20:27 UTC,TRUE,i1,2308,FALSE,TRUE,
3633,315,15,5000,37,bb,5,ven. 15 mars 2024 10:21:18 UTC,TRUE,i1,2311,FALSE,TRUE,
3634,315,15,5000,37,bb,5,ven. 15 mars 2024 10:22:09 UTC,TRUE,i1,2311,FALSE,TRUE,
3635,315,15,5000,37,bb,5,ven. 15 mars 2024 10:23:00 UTC,TRUE,i1,2306,FALSE,TRUE,
3636,315,15,5000,37,bb,5,ven. 15 mars 2024 10:23:51 UTC,TRUE,i1,2306,FALSE,TRUE,
3637,315,15,5000,37,bb,5,ven. 15 mars 2024 10:24:43 UTC,TRUE,i1,2307,FALSE,TRUE,
3638,315,15,5000,37,bb,5,ven. 15 mars 2024 10:25:34 UTC,TRUE,i1,2309,FALSE,TRUE,
3639,315,15,5000,37,bb,5,ven. 15 mars 2024 10:26:28 UTC,TRUE,i1,2309,FALSE,TRUE,
3640,315,15,5000,37,bb,5,ven. 15 mars 2024 10:27:21 UTC,TRUE,i1,2308,FALSE,TRUE,
3641,315,15,5000,37,bb,5,ven. 15 mars 2024 10:28:10 UTC,TRUE,i1,2307,FALSE,TRUE,
3642,315,15,5000,37,bb,5,ven. 15 mars 2024 10:29:02 UTC,TRUE,i1,2308,FALSE,TRUE,
3643,315,15,5000,37,bb,5,ven. 15 mars 2024 10:29:53 UTC,TRUE,i1,2308,FALSE,TRUE,
3644,315,15,5000,37,bb,5,ven. 15 mars 2024 10:30:43 UTC,TRUE,i1,2309,FALSE,TRUE,
3645,315,15,5000,37,bb,5,ven. 15 mars 2024 10:31:34 UTC,TRUE,i1,2307,FALSE,TRUE,
3646,315,15,5000,37,bb,5,ven. 15 mars 2024 10:32:25 UTC,TRUE,i1,2307,FALSE,TRUE,
3647,315,15,5000,37,bb,5,ven. 15 mars 2024 10:33:15 UTC,TRUE,i1,2306,FALSE,TRUE,
3648,315,15,5000,37,bb,5,ven. 15 mars 2024 10:34:08 UTC,TRUE,i1,2304,FALSE,TRUE,
3649,315,15,5000,37,bb,5,ven. 15 mars 2024 10:34:59 UTC,TRUE,i1,2308,FALSE,TRUE,
3650,315,15,5000,37,bb,5,ven. 15 mars 2024 10:35:51 UTC,TRUE,i1,2309,FALSE,TRUE,
3651,315,15,5000,37,bb,5,ven. 15 mars 2024 10:36:43 UTC,TRUE,i1,2307,FALSE,TRUE,
3652,315,15,5000,37,bb,5,ven. 15 mars 2024 10:37:36 UTC,TRUE,i1,2308,FALSE,TRUE,
3653,315,15,5000,37,bb,5,ven. 15 mars 2024 10:38:24 UTC,TRUE,i1,2307,FALSE,TRUE,
3654,315,15,5000,37,bb,5,ven. 15 mars 2024 10:39:16 UTC,TRUE,i1,2305,FALSE,TRUE,
3655,315,15,5000,37,bb,5,ven. 15 mars 2024 10:40:08 UTC,TRUE,i1,2306,FALSE,TRUE,
3656,315,15,5000,37,bb,5,ven. 15 mars 2024 10:40:59 UTC,TRUE,i1,2308,FALSE,TRUE,
3657,315,15,5000,37,bb,5,ven. 15 mars 2024 10:41:49 UTC,TRUE,i1,2302,FALSE,TRUE,
3658,315,15,5000,37,bb,5,ven. 15 mars 2024 10:42:39 UTC,TRUE,i1,2306,FALSE,TRUE,
3659,315,15,5000,37,bb,5,ven. 15 mars 2024 10:43:31 UTC,TRUE,i1,2306,FALSE,TRUE,
